sample_type_selector,sample_type_holo,tied_best_scores,first_margin
1,1,55,0.1631903052330017
2,2,1,0.3375546634197235
1,1,62,0.10452515631914139
2,2,1,0.07929230481386185
1,1,1,0.07595479488372803
2,2,1,0.3653984069824219
1,1,1,0.21387921273708344
1,1,1,0.34638336300849915
3,2,1,0.1796942949295044
2,3,1,0.11903196573257446
1,1,54,0.10667262971401215
1,1,19,0.02228085696697235
1,1,46,0.3579815924167633
1,1,12,0.00012388684262987226
1,1,25,0.09519077837467194
1,1,1,0.11660099029541016
1,1,39,0.00026028670254163444
2,2,1,0.07512598484754562
1,1,42,0.0007406413205899298
2,1,1,0.35123246908187866
1,1,1,0.023938573896884918
1,2,1,0.029585914686322212
2,2,1,0.18250413239002228
2,1,1,0.14057014882564545
1,2,1,0.106129951775074
1,1,1,0.19361479580402374
1,1,70,0.7687743306159973
2,2,1,0.0057924469001591206
1,1,41,0.08205727487802505
1,1,33,0.0227743461728096
2,2,1,0.0005271660629659891
1,1,1,0.19677257537841797
1,1,10,0.011752507649362087
1,1,67,0.08761415630578995
2,2,1,0.0015122980112209916
1,1,4,0.18288534879684448
2,2,1,0.3459756374359131
1,1,17,0.07925527542829514
1,1,40,0.04708773270249367
2,2,1,0.00010804088378790766
1,1,29,0.0056442441418766975
1,1,1,0.30410706996917725
1,1,24,0.018342269584536552
2,2,1,0.08688466250896454
1,1,25,0.024519214406609535
2,2,1,0.12728744745254517
1,2,5,0.0733373761177063
1,1,36,0.01728898659348488
1,1,39,0.0002874305937439203
1,1,18,0.1435687243938446
1,1,3,0.03711042180657387
2,2,1,0.05045485869050026
1,1,8,0.0708194449543953
1,1,21,0.04192667454481125
2,2,1,0.28356435894966125
1,1,1,0.20850050449371338
1,1,1,0.35402512550354004
2,2,5,0.003942979034036398
2,2,5,0.009245092049241066
2,2,1,0.12167014181613922
1,1,17,0.00012765185965690762
1,1,1,0.13775449991226196
2,2,1,0.028617892414331436
3,2,1,0.2612941861152649
2,2,1,0.3724018335342407
1,1,1,0.3164474666118622
2,2,1,0.23713313043117523
3,2,1,0.01891973242163658
1,1,1,0.40440815687179565
1,1,22,0.004394682589918375
2,2,1,0.007822542451322079
2,2,1,0.017881128937005997
1,1,26,0.026053616777062416
1,1,60,0.0164162777364254
1,1,12,0.00047042459482327104
1,1,12,0.015436584129929543
1,1,44,0.04545162245631218
2,2,1,0.026134666055440903
1,1,16,0.0024177045561373234
1,1,5,0.031057793647050858
1,1,1,0.3740765452384949
1,1,1,0.07330140471458435
1,1,1,0.138106107711792
1,1,5,0.04156774654984474
2,2,1,0.056837085634469986
3,3,1,0.027599500492215157
1,1,1,0.10174050182104111
1,1,56,0.09529180079698563
1,1,51,0.045120105147361755
3,2,1,0.06932484358549118
1,1,57,0.0394408218562603
2,2,1,0.04198276251554489
2,1,8,0.015970969572663307
3,3,1,0.15893934667110443
3,3,1,0.02020513266324997
1,1,1,0.2755867540836334
1,1,55,0.0004791555693373084
1,1,64,0.21908257901668549
2,2,1,0.1953555792570114
1,1,47,0.0002851386379916221
1,1,95,0.9923375844955444
1,1,14,0.05982576683163643
1,1,17,0.002335410099476576
2,2,1,0.029229868203401566
1,1,12,0.016452226787805557
1,1,1,0.3038392961025238
2,1,4,0.022128978744149208
1,1,1,0.0177377387881279
3,3,1,0.1339879333972931
1,1,79,0.2671927213668823
3,3,1,0.15335004031658173
1,1,31,0.028554121032357216
2,2,4,0.04030952602624893
2,2,1,0.18453167378902435
2,1,1,0.09477876871824265
2,2,1,0.12290622293949127
1,2,2,0.06442158669233322
2,2,7,0.08009828627109528
2,2,1,0.03633027523756027
2,2,1,0.023800978437066078
1,1,49,0.059265028685331345
2,2,1,0.09512189030647278
1,1,33,0.030629584565758705
1,1,57,0.14286789298057556
2,2,1,0.035718970000743866
2,2,1,0.13057947158813477
1,1,54,0.029906123876571655
3,3,1,0.14235596358776093
1,1,20,0.03985524922609329
1,1,26,0.028550313785672188
1,1,60,0.2155885547399521
1,1,57,0.03323632851243019
2,2,1,0.164857879281044
1,1,1,0.018055571243166924
1,1,1,0.0211187731474638
2,1,1,0.027959531173110008
2,2,1,0.2722833752632141
2,2,1,0.13433268666267395
1,1,1,0.43451523780822754
1,1,1,0.2537020146846771
1,2,1,0.42586588859558105
1,1,7,0.035179853439331055
3,3,1,0.15148261189460754
1,1,24,0.0001244342711288482
1,1,40,0.08759037405252457
3,2,1,0.0322817824780941
1,1,2,0.3465234935283661
2,2,1,0.31660985946655273
2,2,1,0.04773003235459328
1,1,2,0.15169095993041992
1,1,8,0.032072972506284714
1,1,1,0.11221835762262344
2,1,1,0.08850172907114029
2,1,2,0.4160301685333252
1,2,1,0.19184510409832
3,2,1,0.3733783960342407
2,1,1,0.379408597946167
1,1,1,0.3449592888355255
1,1,33,0.00017532537458464503
1,1,62,0.43135151267051697
1,1,1,0.3735477030277252
3,2,1,0.30744460225105286
2,2,1,0.15279646217823029
1,1,1,0.608585000038147
1,1,1,0.1351778507232666
2,2,1,0.16953863203525543
1,1,1,0.14173126220703125
3,2,1,0.04429851099848747
1,1,20,0.000221767375478521
2,2,1,0.2550376355648041
1,1,30,0.2813000977039337
2,2,3,5.2393075748113915e-05
1,1,14,0.163848876953125
1,1,33,0.27664127945899963
1,1,1,0.32424455881118774
1,1,1,0.13921941816806793
1,1,1,0.5610398650169373
1,1,2,0.044874157756567
2,2,1,0.2802118957042694
1,1,1,0.2523636817932129
1,1,1,0.08021774888038635
1,1,34,0.07138887792825699
2,2,1,0.2027151733636856
2,2,1,0.18135619163513184
1,1,1,0.09617028385400772
2,2,1,0.006351254880428314
1,1,1,0.06964439153671265
2,2,1,0.17952662706375122
1,1,54,0.06035449728369713
1,1,1,0.2803741693496704
2,2,1,0.08108753710985184
1,1,20,0.03602813184261322
1,1,1,0.45478591322898865
2,1,13,0.044645149260759354
2,2,1,0.4143354594707489
1,1,32,0.042706478387117386
1,1,9,0.17891858518123627
1,1,11,0.11060816049575806
1,1,44,0.1817159652709961
2,2,1,0.10948234796524048
1,1,59,0.098479263484478
2,2,1,0.085733562707901
2,2,1,0.04581793397665024
2,2,1,0.010642383247613907
1,1,23,0.031140081584453583
1,1,1,0.1144813671708107
1,1,42,0.004055700730532408
2,2,1,0.332141637802124
1,2,1,0.029285885393619537
1,1,1,0.2709568440914154
2,2,1,0.04593834653496742
3,2,1,0.11147935688495636
2,2,1,0.14849337935447693
2,2,1,0.066636823117733
1,2,1,0.05639296770095825
1,1,6,0.018645890057086945
2,2,1,0.11024951189756393
1,2,2,0.05855301022529602
1,1,20,0.06416644901037216
3,2,1,0.09412087500095367
1,1,4,6.124698847997934e-05
2,2,1,0.14808893203735352
1,1,11,0.022111425176262856
1,2,3,0.1415524035692215
1,1,1,0.25263702869415283
1,1,25,0.0079048378393054
2,2,1,0.12505799531936646
1,1,43,0.1464172899723053
2,2,3,0.1173148974776268
2,2,1,0.20558452606201172
2,2,1,0.1242179125547409
2,2,1,0.10198266059160233
1,1,1,0.1872534155845642
1,1,1,0.07408300042152405
2,2,1,0.1819850653409958
1,1,10,0.0694645494222641
1,1,49,0.001394885010086
2,2,1,0.15616844594478607
2,2,1,0.011306132189929485
1,1,55,0.051505327224731445
1,1,10,0.027970001101493835
2,2,1,0.0054274192079901695
1,1,80,0.2597709000110626
1,2,1,0.3376592695713043
2,2,1,0.14927656948566437
1,1,26,0.001856694812886417
1,1,52,0.04863233119249344
1,1,19,0.004498086404055357
2,2,2,0.01120308879762888
2,2,1,0.19296172261238098
1,1,52,0.005351686384528875
1,1,85,0.01736285164952278
1,1,13,0.018030092120170593
1,1,7,0.030926164239645004
1,2,1,0.07644078135490417
1,1,7,0.03568097949028015
1,1,57,0.06366150826215744
1,1,9,0.23128259181976318
1,1,73,0.05989786982536316
1,1,4,0.025142427533864975
1,1,40,0.0622427724301815
1,1,1,0.12596912682056427
2,2,1,0.015963571146130562
3,2,1,0.03872525319457054
1,2,3,0.21036431193351746
3,3,1,0.030197080224752426
1,1,65,0.06410092860460281
1,1,5,0.015766968950629234
2,2,1,0.2562600374221802
3,3,1,0.1879141628742218
1,1,41,0.006059185601770878
1,1,1,0.41648608446121216
2,1,1,0.09263168275356293
1,1,8,0.07879965007305145
1,1,29,0.002163464901968837
1,1,1,0.41605547070503235
1,1,2,0.06255460530519485
2,2,1,0.2602424919605255
1,1,6,0.006339827086776495
1,1,13,0.1254778355360031
2,2,1,0.020082751289010048
1,1,21,0.026962904259562492
1,1,5,0.046033527702093124
1,1,38,0.029245221987366676
1,1,3,0.07730449736118317
1,1,27,0.004298734944313765
3,2,1,0.1064787432551384
1,1,30,0.01912575028836727
1,1,48,0.1396862119436264
3,3,1,0.1825188249349594
1,1,64,0.03942530229687691
2,2,1,0.008633822202682495
1,1,5,0.09225385636091232
1,1,20,0.01743905246257782
1,1,63,0.018871987238526344
2,1,12,0.03590402379631996
1,2,1,0.2697368562221527
2,2,1,0.5544304251670837
2,2,1,0.06540931016206741
1,1,55,0.9900000095367432
1,1,30,0.00018738537619356066
1,1,42,0.09152444452047348
1,2,1,0.018534375354647636
1,2,1,0.0729866772890091
1,1,26,0.00010543972166487947
2,1,1,0.1530056893825531
1,2,1,0.22980138659477234
2,2,4,0.09390605241060257
2,2,1,0.28084656596183777
1,1,1,0.38352954387664795
1,1,1,0.19728100299835205
2,1,1,0.18023937940597534
1,1,1,0.10970820486545563
1,1,70,0.23047329485416412
1,1,4,0.031048327684402466
1,1,1,0.3332083821296692
2,1,1,0.26677781343460083
2,2,1,0.12017369270324707
2,1,15,0.0007503192173317075
1,1,39,0.014538535848259926
1,1,80,0.12391716986894608
2,2,1,0.0590956024825573
1,1,1,0.12015804648399353
2,1,1,0.04278464615345001
1,1,11,0.019676558673381805
1,1,14,0.00016453268472105265
1,1,52,0.010632580146193504
1,1,5,0.12524370849132538
2,2,1,0.05789618939161301
1,1,14,0.004642522893846035
2,2,1,0.2186102718114853
1,1,1,0.3746325671672821
1,1,29,0.04134829342365265
2,1,1,0.058328527957201004
2,1,1,0.16099347174167633
1,1,38,0.11059756577014923
1,1,64,0.1874697208404541
2,2,2,0.049732841551303864
1,2,1,0.31216782331466675
2,2,1,0.1873464733362198
1,1,1,0.05363741144537926
1,2,4,0.008812330663204193
1,1,15,0.03345401585102081
1,1,56,0.11791186779737473
1,1,4,0.06735452264547348
1,1,59,0.2329210638999939
1,1,5,0.11146004498004913
1,1,1,0.2554667592048645
1,2,2,0.1213529035449028
2,2,1,0.10978983342647552
1,1,42,0.15566079318523407
1,1,50,0.007014418486505747
2,1,1,0.22576560080051422
1,1,23,0.0546625554561615
1,1,14,0.09743273258209229
1,1,1,0.5852121710777283
2,1,1,0.10825225710868835
3,2,1,0.15018653869628906
1,1,1,0.11172770708799362
1,1,1,0.02380691096186638
1,1,1,0.2809584438800812
1,1,34,0.055315520614385605
2,2,1,0.06567361205816269
1,1,33,0.025056231766939163
3,3,1,0.06510794162750244
1,1,1,0.27450764179229736
1,1,39,0.12404711544513702
1,1,44,0.2652044892311096
1,1,33,0.035346515476703644
1,1,1,0.03700077906250954
1,1,1,0.23804022371768951
1,1,16,0.03849044814705849
1,1,53,0.14222855865955353
1,1,1,0.3452843129634857
3,2,1,0.247630313038826
1,1,65,0.005207566544413567
1,1,1,0.022698597982525826
1,1,1,0.07387150079011917
2,2,1,0.013889797031879425
1,1,1,0.37709248065948486
2,2,4,0.11458585411310196
1,1,31,0.005263544153422117
2,2,1,0.026751358062028885
1,1,1,0.06380326300859451
2,2,1,0.08946818113327026
1,1,1,0.18488450348377228
1,1,72,0.06816786527633667
2,2,1,0.00840937253087759
1,1,1,0.029977187514305115
1,1,47,0.046642959117889404
1,1,10,0.00014371570432558656
1,1,35,0.012528248131275177
1,2,1,0.21266931295394897
1,1,2,0.218528613448143
1,1,60,0.0009564815554767847
1,1,4,0.0060792164877057076
2,2,1,0.023443490266799927
2,2,1,0.228587806224823
2,1,1,0.11377326399087906
2,1,1,0.2861076593399048
1,1,57,0.04077042639255524
1,1,8,0.005250916816294193
1,2,1,0.08377069979906082
1,1,28,0.03121177852153778
1,1,15,0.03226018697023392
2,1,1,0.2564535439014435
1,1,1,0.4283697307109833
2,2,1,0.018687505275011063
1,1,1,0.23108069598674774
2,2,1,0.07074165344238281
1,1,1,0.06253242492675781
1,1,1,0.13365644216537476
1,1,11,0.0157134011387825
1,1,55,0.012532335706055164
1,1,77,0.1337057501077652
1,1,2,0.0828506201505661
1,1,68,0.009593023918569088
1,2,1,0.0006733727059327066
1,1,1,0.3252219259738922
2,2,1,0.1675427258014679
2,2,1,0.043716005980968475
1,1,16,0.05022497475147247
1,1,20,0.9900000095367432
1,1,36,0.125698521733284
1,1,1,0.09118795394897461
1,1,28,0.051097847521305084
2,2,1,0.3344130516052246
1,1,22,0.003683432238176465
2,2,1,0.007237997837364674
2,2,1,0.15984833240509033
2,2,1,0.012829932384192944
2,1,9,0.031715042889118195
1,1,63,0.001975148217752576
1,1,24,0.024753157049417496
1,1,1,0.028071455657482147
1,1,1,0.3640879690647125
1,1,1,0.1698378324508667
2,2,1,0.09147737920284271
1,1,17,0.0014759728219360113
1,1,77,0.2705264091491699
1,1,79,0.062024425715208054
3,2,1,0.30504366755485535
3,3,1,0.003611084306612611
1,1,53,0.08013010770082474
3,3,1,0.08786308765411377
2,2,1,0.04191579297184944
2,1,24,0.033395346254110336
2,1,15,0.05271454527974129
1,1,5,0.0009563693311065435
1,1,8,0.056131135672330856
1,1,9,0.02849983237683773
3,2,1,0.1204252764582634
1,1,39,0.07893175631761551
2,1,1,0.37440699338912964
1,1,8,0.0038792011328041553
1,1,1,0.09265825152397156
1,1,17,0.014634672552347183
1,2,1,0.12030595541000366
1,1,1,0.21538880467414856
3,2,1,0.0029303396586328745
1,1,1,0.20481568574905396
1,1,1,0.1656903177499771
1,1,31,0.003720364300534129
3,2,1,0.11586970835924149
2,2,1,0.015042076818645
1,1,11,0.061122629791498184
1,1,1,0.09922304004430771
1,1,1,0.15739797055721283
1,1,1,0.06654295325279236
3,2,1,0.06746812164783478
1,1,53,0.09928909689188004
1,1,41,0.0006999399047344923
1,1,33,0.0003129562537651509
1,1,25,0.026865705847740173
1,1,50,0.000899250793736428
1,1,14,0.0001236795069416985
1,1,1,0.04088101163506508
2,2,1,0.16531088948249817
2,2,1,0.06333218514919281
2,2,1,0.1220889613032341
2,2,1,0.03353111445903778
1,1,66,0.04189719632267952
1,1,4,0.0040499372407794
1,2,1,0.2639538049697876
1,1,51,0.060976214706897736
1,1,34,0.0482344888150692
1,1,21,0.02902381308376789
1,1,1,0.0098190288990736
1,2,1,0.0009332256158813834
1,1,1,0.0009701482485979795
1,2,1,0.4350244998931885
1,1,1,0.22911332547664642
1,1,33,0.033508721739053726
2,2,1,0.12226030975580215
1,1,4,0.09223353117704391
2,2,1,0.007529456168413162
3,2,1,0.04941464215517044
1,1,42,0.10307803004980087
1,1,26,0.00015311948664020747
1,1,3,0.01436649914830923
1,1,1,0.06556282192468643
1,1,53,0.0012840537820011377
1,1,55,0.06075446307659149
1,1,85,0.13283812999725342
1,1,4,0.05703648179769516
2,2,1,0.25926992297172546
1,1,5,0.11311114579439163
2,1,1,0.0355432853102684
1,1,73,0.08528970181941986
1,1,24,0.00013158337969798595
1,1,43,0.5466066002845764
1,1,35,0.1519704908132553
1,1,15,0.0326555036008358
1,2,1,0.03821958228945732
1,1,10,0.01939290575683117
2,2,4,0.0422026589512825
1,1,21,0.0006468813517130911
1,1,1,0.10498619079589844
2,1,4,0.06756038963794708
2,2,1,0.021726563572883606
1,1,1,0.3320886194705963
2,2,1,0.1615532487630844
1,1,3,0.3810665011405945
1,1,1,0.3793955445289612
2,2,1,0.08657754212617874
1,2,1,0.4651402533054352
2,2,1,0.03451785817742348
1,1,14,0.010719955898821354
2,1,1,0.20183493196964264
3,3,1,0.05583919957280159
1,2,7,0.05132892727851868
1,1,57,0.10624420642852783
1,1,8,0.06089211255311966
1,1,17,0.015008839778602123
2,2,1,0.1947319060564041
1,1,2,0.18929053843021393
1,1,4,0.008291061967611313
2,1,1,0.5639007687568665
1,1,51,0.057365644723176956
1,1,63,0.034694854170084
1,1,4,0.06657049804925919
1,1,57,0.1647888720035553
1,1,24,0.008091221563518047
2,1,3,0.08011683821678162
1,1,45,0.0002511719649191946
1,1,29,0.0333133339881897
1,1,3,0.025372637435793877
2,1,2,0.010718857869505882
1,1,12,0.003612084547057748
1,1,1,0.284771591424942
2,1,1,0.08435926586389542
2,1,9,0.14412763714790344
1,1,22,0.018507642671465874
2,1,3,0.10260532796382904
1,1,20,0.029533179476857185
1,1,6,0.06349419802427292
1,1,51,0.0014366494724527001
1,1,26,0.06424398720264435
2,2,1,0.02799428068101406
1,2,1,0.20250143110752106
1,1,3,0.27424129843711853
2,1,1,0.18682636320590973
1,1,43,0.02047557756304741
1,1,19,0.0002998921845573932
2,1,1,0.19633087515830994
1,1,36,0.0001999531959882006
1,1,9,0.048285774886608124
1,1,38,0.7250958681106567
1,1,1,0.19810880720615387
2,2,1,0.0163505170494318
2,2,1,0.04737231507897377
1,1,51,0.0025932490825653076
2,2,1,0.11604538559913635
2,1,1,0.10031215101480484
2,2,1,0.0908830463886261
1,1,6,0.10861294716596603
2,1,1,0.18152493238449097
3,3,1,0.0891159400343895
2,2,1,0.06438031792640686
1,1,27,0.011755474843084812
1,1,1,0.26393723487854004
2,2,1,0.026706112548708916
1,1,1,0.468703031539917
2,1,1,0.21727851033210754
2,2,1,0.009784558787941933
2,1,1,0.05129103362560272
1,1,69,0.0019211278995499015
2,2,1,0.16109032928943634
2,2,1,0.007314819376915693
2,2,1,0.1776336282491684
2,2,1,0.0025270709302276373
2,2,1,0.1926855444908142
2,2,1,0.1441754698753357
2,1,1,0.07060413062572479
1,2,1,0.12197361141443253
2,1,1,0.012471937574446201
1,1,1,0.11214061081409454
3,3,1,0.12208417803049088
1,1,7,0.05777355283498764
2,2,1,0.037500057369470596
1,1,53,0.9900000095367432
1,1,1,0.4995119273662567
2,2,1,0.053278353065252304
2,1,1,0.15638382732868195
1,1,49,0.028316427022218704
2,1,3,0.054484665393829346
2,2,1,0.030919231474399567
1,1,38,0.04375375062227249
2,2,1,0.06127190217375755
1,1,16,0.023334195837378502
2,2,1,0.17574657499790192
2,1,1,0.06393174082040787
1,1,38,0.11613582074642181
1,1,9,0.01689763367176056
2,1,1,0.0025760929565876722
1,1,6,0.027783827856183052
1,1,5,0.10953578352928162
1,1,1,0.02664182148873806
2,2,1,0.10166125744581223
1,1,1,0.1300111562013626
2,2,3,0.009074917063117027
1,1,22,0.0006542543414980173
1,1,9,0.0033628514502197504
1,1,1,0.33489131927490234
2,2,1,0.2293643057346344
1,1,1,0.1022222489118576
1,1,85,0.509169340133667
1,1,18,0.06781980395317078
1,1,3,0.11866652965545654
1,1,25,0.019537126645445824
1,1,2,0.08213316649198532
1,1,1,0.12879930436611176
1,1,1,0.12332236766815186
1,1,49,0.044140953570604324
2,2,2,0.004828314296901226
2,2,1,0.3683837652206421
2,2,1,0.400949627161026
1,1,7,0.08475745469331741
1,1,25,0.06572660803794861
1,1,53,0.0330815315246582
2,2,6,0.016661349684000015
3,3,1,0.06574971228837967
2,1,3,0.03636709973216057
1,1,13,0.05277840048074722
2,3,1,0.23911316692829132
1,1,3,0.15259434282779694
1,1,8,0.1260959357023239
1,1,1,0.36013486981391907
2,2,1,0.15976670384407043
1,1,1,0.05564785376191139
1,1,1,0.08894889056682587
1,1,1,0.06081419810652733
1,1,15,0.03207407146692276
2,2,1,0.17598861455917358
2,2,1,0.1347046047449112
1,1,1,0.15635798871517181
1,1,18,0.00012677286576945335
1,1,11,0.1505538672208786
1,1,6,0.039102643728256226
1,2,1,0.16411708295345306
1,1,3,0.07580670714378357
1,1,35,0.02117634005844593
1,1,52,0.07455813139677048
2,2,1,0.07292256504297256
1,1,59,0.003546975553035736
1,1,29,0.03332865610718727
1,1,1,0.29824939370155334
2,1,1,0.3067690134048462
1,1,6,0.1998933106660843
1,1,58,0.9900000095367432
1,1,22,0.025153225287795067
2,2,1,0.055609967559576035
1,1,1,0.037595510482788086
2,2,1,0.04866544529795647
2,2,1,0.06980135291814804
1,1,22,0.013317745178937912
1,1,45,0.00042664670036174357
1,1,1,0.007257143966853619
2,2,1,0.241866335272789
2,2,1,0.3249298632144928
1,1,17,0.07696860283613205
2,2,1,0.12275730818510056
2,2,1,0.04997273534536362
1,1,1,0.15780839323997498
3,2,1,0.030535748228430748
1,1,34,0.003232361748814583
1,1,3,0.05668489262461662
1,1,32,0.058912407606840134
1,1,1,0.03389390558004379
3,3,1,0.025865944102406502
1,1,1,0.18885794281959534
1,1,30,0.12296061962842941
1,2,2,0.08585333824157715
1,1,7,0.06609946489334106
1,1,37,0.0235919002443552
1,1,29,0.01538490504026413
2,2,1,0.24346287548542023
1,1,13,0.0021137448493391275
2,2,1,0.0646846815943718
2,2,6,0.07497523725032806
1,1,8,0.021670633926987648
1,1,68,0.26363682746887207
2,2,1,0.03816042095422745
2,2,1,0.10826797038316727
1,1,1,0.2392263263463974
1,1,1,0.17808832228183746
1,1,29,0.00036654973519034684
2,2,1,0.05946534499526024
1,1,7,0.008086170069873333
2,2,1,0.05556105822324753
2,2,1,0.34372419118881226
2,1,12,0.001325708464719355
2,2,1,0.159162238240242
2,1,10,0.08202646672725677
1,2,6,0.1029295027256012
1,1,23,0.07713013887405396
1,1,74,0.0015219391789287329
1,1,1,0.3249301016330719
1,1,22,0.054218873381614685
1,1,59,0.035613201558589935
1,1,4,0.08945289254188538
2,2,1,0.020759733393788338
2,2,1,0.09257341176271439
3,3,1,0.2310759276151657
2,2,1,0.0985710546374321
1,1,1,0.2921479046344757
1,1,2,0.2434980422258377
1,1,13,0.2261282205581665
1,1,5,0.16038094460964203
1,1,1,0.1055682823061943
1,1,27,0.20103976130485535
1,1,1,0.10559934377670288
2,2,1,0.08749811351299286
1,1,33,0.014113443903625011
3,2,1,0.08802629262208939
1,1,66,0.445305734872818
2,2,1,0.13549815118312836
2,2,1,0.02911980077624321
2,2,1,0.06226936727762222
2,2,5,0.04976427182555199
1,1,8,0.00012172637070761994
2,1,9,0.035542432218790054
2,2,1,0.05289115011692047
1,1,1,0.4355017840862274
2,2,1,0.2062753438949585
2,1,1,0.22065800428390503
2,2,1,0.04306073486804962
1,1,44,0.013599755242466927
2,2,1,0.03374147787690163
2,2,1,0.11345455050468445
2,2,1,0.11228815466165543
3,2,1,0.1564207524061203
1,1,1,0.24917735159397125
1,1,6,0.07007019221782684
1,1,1,0.12439315766096115
1,1,50,0.0017779275076463819
1,1,16,0.008392410352826118
1,1,1,0.33460676670074463
2,1,1,0.2669621706008911
1,1,27,0.0121711865067482
1,1,50,0.05966600775718689
1,1,4,0.0004727067134808749
2,2,1,0.13900984823703766
1,1,19,0.0022109909914433956
1,1,1,0.15118354558944702
2,2,1,0.2354525476694107
1,2,3,0.005624862387776375
1,1,11,0.0699421763420105
1,1,9,0.001951864454895258
2,2,1,0.27974188327789307
2,1,1,0.050603579729795456
1,1,72,0.04309184104204178
2,2,1,0.10116250067949295
2,2,1,0.3907974660396576
1,1,64,0.001697150873951614
2,2,1,0.22524119913578033
2,2,1,0.02400835044682026
1,1,26,0.009902024641633034
1,1,74,0.2289523333311081
1,1,35,0.021612176671624184
2,2,1,0.005921825300902128
2,2,1,0.03809535503387451
2,1,2,0.0404101200401783
1,1,62,0.018263164907693863
1,1,47,0.000575387617573142
1,1,86,0.32623013854026794
2,2,1,0.5152598023414612
3,2,1,0.192176952958107
1,1,6,0.03474973142147064
1,1,1,0.37337952852249146
1,1,8,8.351396536454558e-05
1,1,26,0.057597119361162186
2,2,1,0.0633847713470459
1,1,39,0.04057296738028526
2,1,5,0.17986324429512024
1,1,28,0.01965603232383728
3,3,1,0.15136484801769257
3,2,1,0.10344355553388596
1,1,9,0.010573435574769974
1,1,59,0.0006076667923480272
2,1,1,0.1986558437347412
3,3,1,0.030478699132800102
1,1,27,0.142486572265625
1,1,1,0.0586029514670372
1,1,25,0.07105794548988342
2,3,1,0.1659654825925827
1,1,44,0.0072702630423009396
1,1,1,0.2458551675081253
1,1,15,0.0008003831026144326
1,1,46,0.023392103612422943
1,1,1,0.4092061519622803
1,1,1,0.3680829107761383
3,2,1,0.08667170256376266
1,2,1,0.09669458866119385
1,1,1,0.1293361485004425
1,1,61,0.008489752188324928
2,2,1,0.04215136170387268
1,1,34,0.03887147828936577
1,1,32,0.0047414787113666534
2,2,1,0.09593257308006287
1,1,30,0.007869893684983253
1,1,24,0.026840249076485634
1,1,91,0.01485300250351429
2,1,1,0.16977307200431824
2,2,1,0.20897094905376434
1,1,64,0.019923647865653038
1,1,1,0.38822248578071594
1,1,16,0.00012082489411113784
2,2,1,0.13835079967975616
3,2,1,0.25435206294059753
2,2,1,0.02408166415989399
2,2,1,0.03235204517841339
1,1,39,0.019544808194041252
1,1,61,0.07854663580656052
1,1,1,0.03843732178211212
1,1,13,0.04155084863305092
2,1,3,0.02881370484828949
1,1,45,0.026233302429318428
2,2,1,0.29130882024765015
3,2,1,0.22979871928691864
1,1,1,0.4128829836845398
1,1,16,0.03925732523202896
2,1,1,0.3654814660549164
1,1,1,0.3467431664466858
2,2,1,0.2751791477203369
1,1,1,0.3556358516216278
1,1,42,0.0002998921845573932
1,1,83,0.01645214855670929
2,2,1,0.04854191094636917
2,2,1,0.07551385462284088
1,1,46,0.003078735899180174
1,1,26,0.11216270178556442
1,1,22,0.00015707273269072175
1,1,1,0.039344172924757004
2,1,1,0.09899800270795822
1,1,28,0.04784282669425011
2,1,1,0.27220767736434937
2,2,1,0.07322955876588821
2,2,1,0.058403659611940384
1,1,25,0.0030132310930639505
2,1,6,0.027292288839817047
3,3,1,0.022812804207205772
2,2,1,0.03818623721599579
1,1,55,0.08946044743061066
1,1,35,0.03733297064900398
2,2,2,0.01582537218928337
1,1,63,0.021648136898875237
1,1,3,0.20173901319503784
1,1,71,0.6403200626373291
1,2,4,0.060554202646017075
1,1,27,0.03711820766329765
1,1,1,0.2890819013118744
2,1,1,0.2481948286294937
3,3,1,0.04950939491391182
1,1,66,0.09603402763605118
1,1,1,0.022379105910658836
2,2,1,0.07364322990179062
1,1,3,0.05495576933026314
2,2,1,0.28441983461380005
1,1,1,0.03365471586585045
1,1,89,0.19597160816192627
3,2,1,0.023945201188325882
2,2,1,0.34315890073776245
1,1,1,0.0511278472840786
1,1,19,0.10962309688329697
3,2,1,0.13612627983093262
1,2,1,0.03328540548682213
1,1,48,0.02869652956724167
1,1,50,0.0013980751391500235
1,1,1,0.21716779470443726
1,1,1,0.27952873706817627
2,2,2,0.04302186146378517
1,1,14,0.03135901317000389
1,1,47,0.01563320867717266
1,1,33,0.0080723837018013
2,1,3,0.0005747154355049133
2,2,1,0.18023250997066498
1,1,23,0.08823975175619125
2,2,1,0.07053542882204056
1,1,15,0.0010361491004005075
1,1,4,0.029162146151065826
1,1,11,0.0028614916373044252
3,3,1,0.10541141778230667
2,2,1,0.20700646936893463
1,1,1,0.1138424426317215
1,1,22,0.06017550081014633
1,1,77,0.03258168324828148
1,1,1,0.3073689341545105
1,1,9,0.05266563966870308
1,1,38,0.12271791696548462
2,2,1,0.0542469322681427
1,1,15,9.3661634309683e-05
1,1,1,0.319200336933136
3,3,1,0.03894015774130821
2,2,1,0.08556661009788513
1,1,2,0.07580617070198059
1,1,34,0.001997924642637372
1,1,4,0.07457774877548218
1,1,65,0.07632774114608765
1,1,1,0.10715018212795258
3,2,1,0.16944299638271332
1,1,19,0.03710450977087021
1,1,1,0.2703527808189392
1,1,20,0.024414733052253723
1,1,29,0.19082845747470856
1,1,3,0.15034602582454681
1,1,1,0.29696908593177795
1,1,1,0.4348958730697632
